"","KHID","ensembl_transcript_id","KHname"
"4458","KH.C14.417","ENSCINT00000010532","KH2013:KH.C14.417_QDR1/2/3"
"4459","KH.C14.418","ENSCINT00000006334","KH2013:KH.C14.418"
"4460","KH.C14.419","ENSCINT00000026256","PAN3"
"4461","KH.C14.419","ENSCINT00000029844","PAN3"
"4462","KH.C14.419","ENSCINT00000026258","PAN3"
"4463","KH.C14.419","ENSCINT00000004741","PAN3"
"4464","KH.C14.419","ENSCINT00000026257","PAN3"
"4465","KH.C14.419","ENSCINT00000029843","PAN3"
"4466","KH.C14.420","ENSCINT00000026404","KH2013:KH.C14.420"
"4467","KH.C14.421","ENSCINT00000006256","LAMA2"
"4468","KH.C14.421","ENSCINT00000026734","LAMA2"
"4469","KH.C14.422","ENSCINT00000014956","IDH3A"
"4470","KH.C14.423","ENSCINT00000004650","PHF5A"
"4471","KH.C14.423","ENSCINT00000004649","PHF5A"
"4472","KH.C14.425","ENSCINT00000000603","KH2013:KH.C14.425_SLC5A7"
"4473","KH.C14.425","ENSCINT00000026297","KH2013:KH.C14.425_SLC5A7"
"4474","KH.C14.425","ENSCINT00000008788","KH2013:KH.C14.425_SLC5A7"
"4475","KH.C14.426","ENSCINT00000004678","TEAD1/3/4"
"4476","KH.C14.426","ENSCINT00000004674","TEAD1/3/4"
"4477","KH.C14.426","ENSCINT00000004664","TEAD1/3/4"
"4478","KH.C14.427","ENSCINT00000008666","FARSB"
"4479","KH.C14.427","ENSCINT00000008681","FARSB"
"4480","KH.C14.427","ENSCINT00000008674","FARSB"
"4481","KH.C14.43","ENSCINT00000012087","SMA-6"
"4482","KH.C14.430","ENSCINT00000014934","PCMT/1"
"4483","KH.C14.430","ENSCINT00000014932","PCMT/1"
"4484","KH.C14.431","ENSCINT00000008688","SLC10A4"
"4485","KH.C14.432","ENSCINT00000003581","DYNC2H1"
"4486","KH.C14.432","ENSCINT00000003567","DYNC2H1"
"4487","KH.C14.432","ENSCINT00000003571","DYNC2H1"
"4488","KH.C14.432","ENSCINT00000027360","DYNC2H1"
"4489","KH.C14.432","ENSCINT00000003575","DYNC2H1"
"4490","KH.C14.432","ENSCINT00000003570","DYNC2H1"
"4491","KH.C14.433","ENSCINT00000026688","ELMOD1/2"
"4492","KH.C14.433","ENSCINT00000026689","ELMOD1/2"
"4493","KH.C14.435","ENSCINT00000008760","ANKRD10"
"4494","KH.C14.436","ENSCINT00000026349","KH2013:KH.C14.436_A1CF"
"4495","KH.C14.436","ENSCINT00000015171","KH2013:KH.C14.436_A1CF"
"4496","KH.C14.438","ENSCINT00000001058","CCDC138"
"4497","KH.C14.438","ENSCINT00000018341","CCDC138"
"4498","KH.C14.440","ENSCINT00000020161","TNIP1"
"4499","KH.C14.441","ENSCINT00000003796","TAF1"
"4500","KH.C14.441","ENSCINT00000003788","TAF1"
"4501","KH.C14.441","ENSCINT00000003774","TAF1"
"4502","KH.C14.441","ENSCINT00000003814","TAF1"
"4503","KH.C14.443","ENSCINT00000029605","HYI"
"4504","KH.C14.443","ENSCINT00000026346","HYI"
"4505","KH.C14.445","ENSCINT00000020185","KH2013:KH.C14.445_MAEL"
"4506","KH.C14.448","ENSCINT00000026320","TFAP4"
"4507","KH.C14.448","ENSCINT00000018656","TFAP4"
"4508","KH.C14.449","ENSCINT00000029497","CREBBP"
"4509","KH.C14.449","ENSCINT00000018331","CREBBP"
"4510","KH.C14.449","ENSCINT00000018333","CREBBP"
"4511","KH.C14.449","ENSCINT00000018330","CREBBP"
"4512","KH.C14.449","ENSCINT00000029498","CREBBP"
"4513","KH.C14.45","ENSCINT00000026390","CRAMP1L"
"4514","KH.C14.45","ENSCINT00000027716","CRAMP1L"
"4515","KH.C14.45","ENSCINT00000026389","CRAMP1L"
"4516","KH.C14.450","ENSCINT00000014950","MTMR6/7/8"
"4517","KH.C14.451","ENSCINT00000026295","SNTG1/2"
"4518","KH.C14.451","ENSCINT00000026296","SNTG1/2"
"4519","KH.C14.455","ENSCINT00000007026","GMEB1/2"
"4520","KH.C14.456","ENSCINT00000026330","KH2013:KH.C14.456"
"4521","KH.C14.457","ENSCINT00000026379","CCDC94"
"4522","KH.C14.458","ENSCINT00000020400","LYRM5"
"4523","KH.C14.46","ENSCINT00000029722","ATX-1"
"4524","KH.C14.462","ENSCINT00000026305","KH2013:KH.C14.462_MATN1/4"
"4525","KH.C14.462","ENSCINT00000008587","KH2013:KH.C14.462_MATN1/4"
"4526","KH.C14.462","ENSCINT00000008590","KH2013:KH.C14.462_MATN1/4"
"4527","KH.C14.463","ENSCINT00000026533","KH2013:KH.C14.463_WBSCR27"
"4528","KH.C14.464","ENSCINT00000004867","FRS2/3"
"4529","KH.C14.465","ENSCINT00000005819","KH2013:KH.C14.465_DUR3"
"4530","KH.C14.469","ENSCINT00000026673","KH2013:KH.C14.469"
"4531","KH.C14.47","ENSCINT00000006222","PRKCI"
"4532","KH.C14.47","ENSCINT00000006219","PRKCI"
"4533","KH.C14.471","ENSCINT00000005852","KH2013:KH.C14.471_MCH2"
"4534","KH.C14.471","ENSCINT00000029444","KH2013:KH.C14.471_MCH2"
"4535","KH.C14.473","ENSCINT00000027065","KH2013:KH.C14.473_FET3"
"4536","KH.C14.473","ENSCINT00000027064","KH2013:KH.C14.473_FET3"
"4537","KH.C14.473","ENSCINT00000027060","KH2013:KH.C14.473_FET3"
"4538","KH.C14.473","ENSCINT00000002481","KH2013:KH.C14.473_FET3"
"4539","KH.C14.474","ENSCINT00000015018","KH2013:KH.C14.474"
"4540","KH.C14.480","ENSCINT00000000687","WDR17"
"4541","KH.C14.481","ENSCINT00000005107","KH2013:KH.C14.481"
"4542","KH.C14.481","ENSCINT00000005098","KH2013:KH.C14.481"
"4543","KH.C14.482","ENSCINT00000010505","KH2013:KH.C14.482"
"4544","KH.C14.483","ENSCINT00000026520","KH2013:KH.C14.483"
"4545","KH.C14.483","ENSCINT00000026521","KH2013:KH.C14.483"
"4546","KH.C14.483","ENSCINT00000026522","KH2013:KH.C14.483"
"4547","KH.C14.484","ENSCINT00000021129","KH2013:KH.C14.484_DUR3"
"4548","KH.C14.485","ENSCINT00000004620","KH2013:KH.C14.485_SORD"
"4549","KH.C14.488","ENSCINT00000021249","KH2013:KH.C14.488_ADRB2"
"4550","KH.C14.489","ENSCINT00000020070","KH2013:KH.C14.489"
"4551","KH.C14.49","ENSCINT00000014889","INPP4B"
"4552","KH.C14.49","ENSCINT00000026332","INPP4B"
"4553","KH.C14.49","ENSCINT00000014888","INPP4B"
"4554","KH.C14.490","ENSCINT00000014836","KH2013:KH.C14.490_MATN1/4"
"4555","KH.C14.490","ENSCINT00000026292","KH2013:KH.C14.490_MATN1/4"
"4556","KH.C14.491","ENSCINT00000010430","KH2013:KH.C14.491_PRKG2"
"4557","KH.C14.491","ENSCINT00000010398","KH2013:KH.C14.491_PRKG2"
"4558","KH.C14.491","ENSCINT00000010411","KH2013:KH.C14.491_PRKG2"
"4559","KH.C14.492","ENSCINT00000005755","KH2013:KH.C14.492_DCK"
"4560","KH.C14.492","ENSCINT00000005733","KH2013:KH.C14.492_DCK"
"4561","KH.C14.495","ENSCINT00000012120","UGDH"
"4562","KH.C14.496","ENSCINT00000015028","SLC5A11/6"
"4563","KH.C14.497","ENSCINT00000029107","SQRDL"
"4564","KH.C14.497","ENSCINT00000026663","SQRDL"
"4565","KH.C14.497","ENSCINT00000010534","SQRDL"
"4566","KH.C14.498","ENSCINT00000026283","CHST11/13"
"4567","KH.C14.498","ENSCINT00000026284","CHST11/13"
"4568","KH.C14.5","ENSCINT00000008005","SLC25A18/22"
"4569","KH.C14.5","ENSCINT00000026365","SLC25A18/22"
"4570","KH.C14.5","ENSCINT00000026364","SLC25A18/22"
"4571","KH.C14.50","ENSCINT00000008477","ACAD10"
"4572","KH.C14.50","ENSCINT00000008480","ACAD10"
"4573","KH.C14.50","ENSCINT00000008481","ACAD10"
"4574","KH.C14.500","ENSCINT00000008771","KH2013:KH.C14.500_SLC5A7"
"4575","KH.C14.500","ENSCINT00000008776","KH2013:KH.C14.500_SLC5A7"
"4576","KH.C14.500","ENSCINT00000026298","KH2013:KH.C14.500_SLC5A7"
"4577","KH.C14.502","ENSCINT00000026388","KH2013:KH.C14.502"
"4578","KH.C14.503","ENSCINT00000008596","KH2013:KH.C14.503"
"4579","KH.C14.504","ENSCINT00000026505","KH2013:KH.C14.504"
"4580","KH.C14.505","ENSCINT00000026510","KH2013:KH.C14.505_THBS1"
"4581","KH.C14.506","ENSCINT00000003591","LIN54"
"4582","KH.C14.507","ENSCINT00000029499","LRRC59"
"4583","KH.C14.507","ENSCINT00000027150","LRRC59"
"4584","KH.C14.508","ENSCINT00000026367","KH2013:KH.C14.508_EXO1"
"4585","KH.C14.508","ENSCINT00000008174","KH2013:KH.C14.508_EXO1"
"4586","KH.C14.509","ENSCINT00000026393","KH2013:KH.C14.509_LRRC15"
"4587","KH.C14.509","ENSCINT00000026392","KH2013:KH.C14.509_LRRC15"
"4588","KH.C14.511","ENSCINT00000015031","MTMR1/2"
"4589","KH.C14.511","ENSCINT00000015026","MTMR1/2"
"4590","KH.C14.511","ENSCINT00000026340","MTMR1/2"
"4591","KH.C14.511","ENSCINT00000015033","MTMR1/2"
"4592","KH.C14.512","ENSCINT00000020071","KH2013:KH.C14.512_PRKG1"
"4593","KH.C14.512","ENSCINT00000026396","KH2013:KH.C14.512_PRKG1"
"4594","KH.C14.512","ENSCINT00000026395","KH2013:KH.C14.512_PRKG1"
"4595","KH.C14.513","ENSCINT00000026268","CBLN1/12/2/3/4"
"4596","KH.C14.514","ENSCINT00000026635","KIF4A"
"4597","KH.C14.514","ENSCINT00000028116","KIF4A"
"4598","KH.C14.514","ENSCINT00000010500","KIF4A"
"4599","KH.C14.514","ENSCINT00000010492","KIF4A"
"4600","KH.C14.514","ENSCINT00000010489","KIF4A"
"4601","KH.C14.515","ENSCINT00000026285","KH2013:KH.C14.515"
"4602","KH.C14.516","ENSCINT00000026553","KH2013:KH.C14.516_RGR"
"4603","KH.C14.517","ENSCINT00000018336","SPATA4"
"4604","KH.C14.520","ENSCINT00000015024","FOXI2"
"4605","KH.C14.521","ENSCINT00000015014","KH2013:KH.C14.521_JMJD5/7"
"4606","KH.C14.522","ENSCINT00000008602","SCFD2"
"4607","KH.C14.522","ENSCINT00000029091","SCFD2"
"4608","KH.C14.522","ENSCINT00000026303","SCFD2"
"4609","KH.C14.523","ENSCINT00000026437","KH2013:KH.C14.523_TMED6"
"4610","KH.C14.523","ENSCINT00000027937","KH2013:KH.C14.523_TMED6"
"4611","KH.C14.524","ENSCINT00000004852","EXOSC10"
"4612","KH.C14.525","ENSCINT00000000831","SV2C"
"4613","KH.C14.527","ENSCINT00000026833","VWA3B"
"4614","KH.C14.527","ENSCINT00000026832","VWA3B"
"4615","KH.C14.528","ENSCINT00000026249","KH2013:KH.C14.528_FBN2"
"4616","KH.C14.529","ENSCINT00000011878","GTF3C3"
"4617","KH.C14.529","ENSCINT00000010694","GTF3C3"
"4618","KH.C14.529","ENSCINT00000026485","GTF3C3"
"4619","KH.C14.529","ENSCINT00000026484","GTF3C3"
"4620","KH.C14.53","ENSCINT00000006072","KH2013:KH.C14.53_ARFGAP2/3"
"4621","KH.C14.53","ENSCINT00000027935","KH2013:KH.C14.53_ARFGAP2/3"
"4622","KH.C14.530","ENSCINT00000026674","GDA1"
"4623","KH.C14.531","ENSCINT00000011040","CCT2"
"4624","KH.C14.531","ENSCINT00000011082","CCT2"
"4625","KH.C14.534","ENSCINT00000014859","ADCY9"
"4626","KH.C14.534","ENSCINT00000014863","ADCY9"
"4627","KH.C14.534","ENSCINT00000014857","ADCY9"
"4628","KH.C14.538","ENSCINT00000027707","SUZ12"
"4629","KH.C14.538","ENSCINT00000026507","SUZ12"
"4630","KH.C14.538","ENSCINT00000026506","SUZ12"
"4631","KH.C14.539","ENSCINT00000020075","SCYL"
"4632","KH.C14.54","ENSCINT00000010442","CABZ01111729.1"
"4633","KH.C14.540","ENSCINT00000004404","KH2013:KH.C14.540_ACAN"
"4634","KH.C14.540","ENSCINT00000015037","KH2013:KH.C14.540_ACAN"
"4635","KH.C14.540","ENSCINT00000020162","KH2013:KH.C14.540_ACAN"
"4636","KH.C14.541","ENSCINT00000005874","MED7"
"4637","KH.C14.544","ENSCINT00000008452","LDB1/2"
"4638","KH.C14.546","ENSCINT00000004653","KH2013:KH.C14.546_IL1RAPL1/2"
"4639","KH.C14.546","ENSCINT00000026373","KH2013:KH.C14.546_IL1RAPL1/2"
"4640","KH.C14.548","ENSCINT00000002490","KH2013:KH.C14.548_OTOP1/2/3"
"4641","KH.C14.548","ENSCINT00000002502","KH2013:KH.C14.548_OTOP1/2/3"
"4642","KH.C14.548","ENSCINT00000027059","KH2013:KH.C14.548_OTOP1/2/3"
"4643","KH.C14.549","ENSCINT00000026281","KH2013:KH.C14.549"
"4644","KH.C14.55","ENSCINT00000027291","KH2013:KH.C14.55"
"4645","KH.C14.55","ENSCINT00000026499","KH2013:KH.C14.55"
"4646","KH.C14.55","ENSCINT00000001640","KH2013:KH.C14.55"
"4647","KH.C14.55","ENSCINT00000026498","KH2013:KH.C14.55"
"4648","KH.C14.55","ENSCINT00000009778","KH2013:KH.C14.55"
"4649","KH.C14.550","ENSCINT00000004803","PSEN1/2"
"4650","KH.C14.550","ENSCINT00000004843","PSEN1/2"
"4651","KH.C14.550","ENSCINT00000004832","PSEN1/2"
"4652","KH.C14.551","ENSCINT00000026441","NCOA1"
"4653","KH.C14.552","ENSCINT00000026300","EXOSC8"
"4654","KH.C14.552","ENSCINT00000026299","EXOSC8"
"4655","KH.C14.552","ENSCINT00000008738","EXOSC8"
"4656","KH.C14.552","ENSCINT00000027280","EXOSC8"
"4657","KH.C14.553","ENSCINT00000011952","H2AFV"
"4658","KH.C14.554","ENSCINT00000001819","HOXA10/3/9"
"4659","KH.C14.556","ENSCINT00000010318","KH2013:KH.C14.556_AGXT"
"4660","KH.C14.556","ENSCINT00000026602","KH2013:KH.C14.556_AGXT"
"4661","KH.C14.556","ENSCINT00000029989","KH2013:KH.C14.556_AGXT"
"4662","KH.C14.556","ENSCINT00000029987","KH2013:KH.C14.556_AGXT"
"4663","KH.C14.556","ENSCINT00000029988","KH2013:KH.C14.556_AGXT"
"4664","KH.C14.559","ENSCINT00000026301","PDS5A"
"4665","KH.C14.559","ENSCINT00000008721","PDS5A"
"4666","KH.C14.559","ENSCINT00000027910","PDS5A"
"4667","KH.C14.56","ENSCINT00000018926","KH2013:KH.C14.56_HMCN1"
"4668","KH.C14.56","ENSCINT00000026508","KH2013:KH.C14.56_HMCN1"
"4669","KH.C14.56","ENSCINT00000029186","KH2013:KH.C14.56_HMCN1"
"4670","KH.C14.562","ENSCINT00000004700","KH2013:KH.C14.562_GPR133"
"4671","KH.C14.562","ENSCINT00000026369","KH2013:KH.C14.562_GPR133"
"4672","KH.C14.562","ENSCINT00000026370","KH2013:KH.C14.562_GPR133"
"4673","KH.C14.563","ENSCINT00000029845","KH2013:KH.C14.563"
"4674","KH.C14.565","ENSCINT00000026745","CCKLR-17D1/3"
"4675","KH.C14.566","ENSCINT00000006194","KH2013:KH.C14.566_F41E7.1/2"
"4676","KH.C14.566","ENSCINT00000026751","KH2013:KH.C14.566_F41E7.1/2"
"4677","KH.C14.567","ENSCINT00000026509","KH2013:KH.C14.567_HMCN1"
"4678","KH.C14.568","ENSCINT00000026637","GTF2E2"
"4679","KH.C14.57","ENSCINT00000006190","C06A5.8"
"4680","KH.C14.570","ENSCINT00000000813","C4BPA"
"4681","KH.C14.570","ENSCINT00000000812","C4BPA"
"4682","KH.C14.570","ENSCINT00000000807","C4BPA"
"4683","KH.C14.570","ENSCINT00000000825","C4BPA"
"4684","KH.C14.571","ENSCINT00000026290","POMT1/2"
"4685","KH.C14.571","ENSCINT00000026291","POMT1/2"
"4686","KH.C14.573","ENSCINT00000026266","RP2"
"4687","KH.C14.573","ENSCINT00000029568","RP2"
"4688","KH.C14.574","ENSCINT00000027736","TALDO1"
"4689","KH.C14.574","ENSCINT00000027735","TALDO1"
"4690","KH.C14.574","ENSCINT00000021521","TALDO1"
"4691","KH.C14.574","ENSCINT00000005728","TALDO1"
"4692","KH.C14.575","ENSCINT00000007271","DUSP16/8"
"4693","KH.C14.576","ENSCINT00000026472","RBCK1"
"4694","KH.C14.577","ENSCINT00000027034","OTOP2"
"4695","KH.C14.578","ENSCINT00000008193","VPS11"
"4696","KH.C14.578","ENSCINT00000026368","VPS11"
"4697","KH.C14.578","ENSCINT00000008188","VPS11"
"4698","KH.C14.579","ENSCINT00000011995","FAM149A"
"4699","KH.C14.579","ENSCINT00000028394","FAM149A"
"4700","KH.C14.579","ENSCINT00000026470","FAM149A"
"4701","KH.C14.581","ENSCINT00000026435","PLK4"
"4702","KH.C14.581","ENSCINT00000026434","PLK4"
"4703","KH.C14.581","ENSCINT00000004628","PLK4"
"4704","KH.C14.582","ENSCINT00000020808","KH2013:KH.C14.582_GBP1/2/3/4/5/6/7"
"4705","KH.C14.582","ENSCINT00000026735","KH2013:KH.C14.582_GBP1/2/3/4/5/6/7"
"4706","KH.C14.583","ENSCINT00000007160","DDI1/2"
"4707","KH.C14.583","ENSCINT00000007152","DDI1/2"
"4708","KH.C14.584","ENSCINT00000014606","KH2013:KH.C14.584_LYG2"
"4709","KH.C14.584","ENSCINT00000001557","KH2013:KH.C14.584_LYG2"
"4710","KH.C14.585","ENSCINT00000006200","KH2013:KH.C14.585"
"4711","KH.C14.586","ENSCINT00000026459","KH2013:KH.C14.586_MET31/32"
"4712","KH.C14.586","ENSCINT00000000967","KH2013:KH.C14.586_MET31/32"
"4713","KH.C14.587","ENSCINT00000026366","KH2013:KH.C14.587"
"4714","KH.C14.587","ENSCINT00000008015","KH2013:KH.C14.587"
"4715","KH.C14.588","ENSCINT00000008070","SMPD4"
"4716","KH.C14.588","ENSCINT00000002919","SMPD4"
"4717","KH.C14.590","ENSCINT00000026524","MTPN"
"4718","KH.C14.591","ENSCINT00000007004","LDHA"
"4719","KH.C14.593","ENSCINT00000026422","CHRAC1"
"4720","KH.C14.594","ENSCINT00000015022","KH2013:KH.C14.594_GLCAT-S"
"4721","KH.C14.595","ENSCINT00000014850","FGG"
"4722","KH.C14.597","ENSCINT00000005125","KH2013:KH.C14.597_CSMD2"
"4723","KH.C14.597","ENSCINT00000005115","KH2013:KH.C14.597_CSMD2"
"4724","KH.C14.598","ENSCINT00000000466","IAP2"
"4725","KH.C14.6","ENSCINT00000000537","CNOT3"
"4726","KH.C14.6","ENSCINT00000000545","CNOT3"
"4727","KH.C14.6","ENSCINT00000000541","CNOT3"
"4728","KH.C14.601","ENSCINT00000026471","SAR1A"
"4729","KH.C14.601","ENSCINT00000011990","SAR1A"
"4730","KH.C14.601","ENSCINT00000011986","SAR1A"
"4731","KH.C14.604","ENSCINT00000011867","HAND/1/2"
"4732","KH.C14.606","ENSCINT00000026322","KLHL18/20"
"4733","KH.C14.606","ENSCINT00000008404","KLHL18/20"
"4734","KH.C14.606","ENSCINT00000026323","KLHL18/20"
"4735","KH.C14.607","ENSCINT00000008201","KH2013:KH.C14.607_TLD"
"4736","KH.C14.608","ENSCINT00000020245","KH2013:KH.C14.608_ALOX5"
"4737","KH.C14.608","ENSCINT00000026318","KH2013:KH.C14.608_ALOX5"
"4738","KH.C14.609","ENSCINT00000004717","ETF1"
"4739","KH.C14.609","ENSCINT00000004702","ETF1"
"4740","KH.C14.609","ENSCINT00000004709","ETF1"
"4741","KH.C14.609","ENSCINT00000004720","ETF1"
"4742","KH.C14.61","ENSCINT00000003843","SI:CH73-382F3.1"
"4743","KH.C14.610","ENSCINT00000026294","KH2013:KH.C14.610_CRG1"
"4744","KH.C14.611","ENSCINT00000026532","INCENP"
"4745","KH.C14.611","ENSCINT00000026531","INCENP"
"4746","KH.C14.611","ENSCINT00000026530","INCENP"
"4747","KH.C14.611","ENSCINT00000026529","INCENP"
"4748","KH.C14.612","ENSCINT00000004613","TMEM110"
"4749","KH.C14.614","ENSCINT00000018924","SMARCAL1"
"4750","KH.C14.614","ENSCINT00000018925","SMARCAL1"
"4751","KH.C14.614","ENSCINT00000018923","SMARCAL1"
"4752","KH.C14.615","ENSCINT00000026469","KH2013:KH.C14.615"
"4753","KH.C14.615","ENSCINT00000011998","KH2013:KH.C14.615"
"4754","KH.C14.616","ENSCINT00000026304","KH2013:KH.C14.616_COCH"
"4755","KH.C14.617","ENSCINT00000014846","KH2013:KH.C14.617_CCDC18"
"4756","KH.C14.618","ENSCINT00000027084","KH2013:KH.C14.618"
"4757","KH.C14.619","ENSCINT00000021192","KH2013:KH.C14.619"
"4758","KH.C14.619","ENSCINT00000002463","KH2013:KH.C14.619"
"4759","KH.C14.63","ENSCINT00000020697","TEX26"
"4760","KH.C14.63","ENSCINT00000029445","TEX26"
"4761","KH.C14.65","ENSCINT00000026677","DCDC2B"
"4762","KH.C14.65","ENSCINT00000010549","DCDC2B"
"4763","KH.C14.65","ENSCINT00000026678","DCDC2B"
"4764","KH.C14.66","ENSCINT00000029848","KH2013:KH.C14.66"
"4765","KH.C14.68","ENSCINT00000010331","UBL3"
"4766","KH.C14.69","ENSCINT00000029165","KH2013:KH.C14.69_WLS"
"4767","KH.C14.69","ENSCINT00000017616","KH2013:KH.C14.69_WLS"
"4768","KH.C14.7","ENSCINT00000008033","PUM/1/2"
"4769","KH.C14.70","ENSCINT00000010439","FGF20"
"4770","KH.C14.71","ENSCINT00000021490","KH2013:KH.C14.71"
"4771","KH.C14.73","ENSCINT00000004725","C4ORF27"
"4772","KH.C14.73","ENSCINT00000029847","C4ORF27"
"4773","KH.C14.74","ENSCINT00000005488","NT5DC1"
"4774","KH.C14.74","ENSCINT00000018947","NT5DC1"
"4775","KH.C14.75","ENSCINT00000006261","LARP1"
"4776","KH.C14.76","ENSCINT00000005935","KH2013:KH.C14.76"
"4777","KH.C14.8","ENSCINT00000012079","KH2013:KH.C14.8_PTPRA"
"4778","KH.C14.8","ENSCINT00000001936","KH2013:KH.C14.8_PTPRA"
"4779","KH.C14.8","ENSCINT00000001933","KH2013:KH.C14.8_PTPRA"
"4780","KH.C14.8","ENSCINT00000001480","KH2013:KH.C14.8_PTPRA"
"4781","KH.C14.8","ENSCINT00000012083","KH2013:KH.C14.8_PTPRA"
"4782","KH.C14.8","ENSCINT00000000871","KH2013:KH.C14.8_PTPRA"
"4783","KH.C14.8","ENSCINT00000000877","KH2013:KH.C14.8_PTPRA"
"4784","KH.C14.8","ENSCINT00000001113","KH2013:KH.C14.8_PTPRA"
"4785","KH.C14.80","ENSCINT00000015143","KH2013:KH.C14.80_SRR"
"4786","KH.C14.80","ENSCINT00000029835","KH2013:KH.C14.80_SRR"
"4787","KH.C14.81","ENSCINT00000008134","4933403F05RIK"
"4788","KH.C14.81","ENSCINT00000008137","4933403F05RIK"
"4789","KH.C14.82","ENSCINT00000026664","KH2013:KH.C14.82_GLRX2"
"4790","KH.C14.82","ENSCINT00000029108","KH2013:KH.C14.82_GLRX2"
"4791","KH.C14.83","ENSCINT00000000092","EIF2B5"
"4792","KH.C14.83","ENSCINT00000026542","EIF2B5"
"4793","KH.C14.83","ENSCINT00000000093","EIF2B5"
"4794","KH.C14.83","ENSCINT00000000091","EIF2B5"
"4795","KH.C14.86","ENSCINT00000008425","KH2013:KH.C14.86"
"4796","KH.C14.88","ENSCINT00000006015","FAT1/2/3/4"
"4797","KH.C14.88","ENSCINT00000003556","FAT1/2/3/4"
"4798","KH.C14.88","ENSCINT00000006009","FAT1/2/3/4"
"4799","KH.C14.88","ENSCINT00000006003","FAT1/2/3/4"
"4800","KH.C14.89","ENSCINT00000007181","KH2013:KH.C14.89_SULT1ST1/2/3/4"
"4801","KH.C14.91","ENSCINT00000026275","KH2013:KH.C14.91"
"4802","KH.C14.92","ENSCINT00000010540","KH2013:KH.C14.92_CNTNAP2"
"4803","KH.C14.93","ENSCINT00000010975","MPI"
"4804","KH.C14.94","ENSCINT00000026397","KH2013:KH.C14.94_DP"
"4805","KH.C14.95","ENSCINT00000026523","KH2013:KH.C14.95_RASL11B"
"4806","KH.C14.96","ENSCINT00000015167","SDCBP/2"
"4807","KH.C14.96","ENSCINT00000015157","SDCBP/2"
"4808","KH.C14.97","ENSCINT00000003758","TDRD3"
"4809","KH.C14.99","ENSCINT00000026597","KH2013:KH.C14.99_BBOX1"
"4810","KH.C2.10","ENSCINT00000013803","HK1/2/3"
"4811","KH.C2.10","ENSCINT00000013801","HK1/2/3"
"4812","KH.C2.10","ENSCINT00000021965","HK1/2/3"
"4813","KH.C2.100","ENSCINT00000027793","RBM15B"
"4814","KH.C2.100","ENSCINT00000013805","RBM15B"
"4815","KH.C2.100","ENSCINT00000013806","RBM15B"
"4816","KH.C2.1000","ENSCINT00000022068","POLR2H"
"4817","KH.C2.1004","ENSCINT00000022164","KH2013:KH.C2.1004_AGMAT"
"4818","KH.C2.1004","ENSCINT00000019323","KH2013:KH.C2.1004_AGMAT"
"4819","KH.C2.1004","ENSCINT00000022093","KH2013:KH.C2.1004_AGMAT"
"4820","KH.C2.1005","ENSCINT00000020213","KH2013:KH.C2.1005"
"4821","KH.C2.1006","ENSCINT00000009024","CNOT4"
"4822","KH.C2.1007","ENSCINT00000011004","KH2013:KH.C2.1007_FBXL20"
"4823","KH.C2.101","ENSCINT00000013989","SYT1/2"
"4824","KH.C2.1010","ENSCINT00000022006","KH2013:KH.C2.1010_NPC2"
"4825","KH.C2.1013","ENSCINT00000012263","KH2013:KH.C2.1013_SRPX/2"
"4826","KH.C2.1013","ENSCINT00000022180","KH2013:KH.C2.1013_SRPX/2"
"4827","KH.C2.1016","ENSCINT00000022375","Ci-Ari-like"
"4828","KH.C2.1017","ENSCINT00000012252","SLC30A5"
"4829","KH.C2.1020","ENSCINT00000022086","KH2013:KH.C2.1020"
"4830","KH.C2.1020","ENSCINT00000009171","KH2013:KH.C2.1020"
"4831","KH.C2.1022","ENSCINT00000008383","ERCC5"
"4832","KH.C2.1024","ENSCINT00000004019","HUS1"
"4833","KH.C2.1024","ENSCINT00000011013","HUS1"
"4834","KH.C2.1025","ENSCINT00000028470","SI:DKEY-241L7.6"
"4835","KH.C2.1025","ENSCINT00000009160","SI:DKEY-241L7.6"
"4836","KH.C2.1026","ENSCINT00000008340","STARD13/8"
"4837","KH.C2.1028","ENSCINT00000021939","WDR18"
"4838","KH.C2.1029","ENSCINT00000019326","KH2013:KH.C2.1029_AGMAT"
"4839","KH.C2.1029","ENSCINT00000022095","KH2013:KH.C2.1029_AGMAT"
"4840","KH.C2.1029","ENSCINT00000022094","KH2013:KH.C2.1029_AGMAT"
"4841","KH.C2.103","ENSCINT00000022293","UBE3A"
"4842","KH.C2.103","ENSCINT00000015365","UBE3A"
"4843","KH.C2.103","ENSCINT00000015366","UBE3A"
"4844","KH.C2.1034","ENSCINT00000010279","WDR19"
"4845","KH.C2.1035","ENSCINT00000022322","KH2013:KH.C2.1035_GST-1/10/25/41"
"4846","KH.C2.1037","ENSCINT00000021976","SER-6"
"4847","KH.C2.1038","ENSCINT00000015236","DEAF1"
"4848","KH.C2.104","ENSCINT00000008763","CG30495"
"4849","KH.C2.1041","ENSCINT00000022313","PRKD2"
"4850","KH.C2.1041","ENSCINT00000022312","PRKD2"
"4851","KH.C2.1041","ENSCINT00000019314","PRKD2"
"4852","KH.C2.1042","ENSCINT00000022181","C16ORF57"
"4853","KH.C2.1044","ENSCINT00000013224","KH2013:KH.C2.1044"
"4854","KH.C2.1047","ENSCINT00000022392","DCTN5"
"4855","KH.C2.1048","ENSCINT00000020214","UBOX5"
"4856","KH.C2.1048","ENSCINT00000022162","UBOX5"
